Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources,Token1Multiplier,Token2Multiplier
2AJKN2y14aSR7Dr3E9vwjzU9MAr7Eje8b492yKaMB96dfsGTFA1RHMwPbEi7Z7qGaP9ED9EnR95tjAYgxzh4rRYH,1773284415,2026-03-12T03:00:15.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,Fw7ehKc2fJkRvbSnYopeqaqUwRPAdyc9ANMdD8QQHTt9,38333289419958,6,170.33,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
48sTK8q2ZprkpKDMV8ii3zhB7WKHudT6sWUChW64sq7yRQTrdqeANTvKLkndp3X8CkVLJbzuvwGrQgS4R8sKwqpQ,1773284396,2026-03-12T02:59:56.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,499500000,9,H3CMK8DVH1u3qZNvakJzjrqsX5BnYzw5RpDEPmW7pump,16841712231706,6,42.58,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
Fr757mJrAVUtfMKgaZPXw4Uf3fRo5Hvohmwt8pGRQPUbQp81nvEf79iaMFTYcd2QNi23wn9aiaEd4HhCLsmaYhy,1773284291,2026-03-12T02:58:11.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,H3CMK8DVH1u3qZNvakJzjrqsX5BnYzw5RpDEPmW7pump,35858999340055,6,85.17,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2X9fHcfBRphHv6H6RyfdtaDYqbgLsW4CykBZqpTwQk7P1JmUZeafScG6gXXgjmbatW2ZPoyXQ19Ea19qR8s2SCaJ,1773251979,2026-03-11T17:59:39.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,4ZRtmgx42pnnuqGYf6noxqrWwVPBPDf56smaR6Fq5Wos,22933556817870,6,So11111111111111111111111111111111111111112,981178799,9,85.42,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
2LSyXSh5n4cS9ueXKP5i3gQvtbt3vmcHnZG18vJNJFepdaRfjTGHbnmTqvwN23m3W3SE1JeE2PPs3ojePKEZF3qE,1773251965,2026-03-11T17:59:25.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,GRh9QPH6Sv5XQ1kruWLzR5VgZXVaX3mmM4fKnHkypump,19927768273032,6,So11111111111111111111111111111111111111112,990425620,9,86.23,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5H3favMx6uPCqWw593JwHStB2iXDReiEA6Ss3UQnp3WNspCwu2srfeR24m9UHvmNwZkqMVXVHP2fkSak8MEEJYM7,1773249007,2026-03-11T17:10:07.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,59zpWPB8ioTEvq2oKzj7sXrSc8xTWYaMvjARamzQpump,56381055154647,6,So11111111111111111111111111111111111111112,1948891181,9,169.27,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5CGjYgeQ9gr1jMqFnoJGy5cjtoQZn7ewTGg3wQW4EnxyemE7u18ggwDWMrToGCQFJHbaocFmXLJNjcBu17MDJwzW,1773248965,2026-03-11T17:09:25.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,HxKZT4UmnvnNHBndLqkxeC1nah2avkazs8HgCWS2pump,4563652343681,6,So11111111111111111111111111111111111111112,960937289,9,83.46,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
UP8pX8v2PhYRKPTK5MyDLJL9qzFjBdQtAoksTXutjVBF4TsEDU1hyAQqYb7t4ZdSsz4USuVUjqSQcyb5YQGtR8B,1773248956,2026-03-11T17:09:16.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,Ghn36HTBwocaZ18YXzaPU7yDLH1NRGXYZXJ2kGCNpump,10553943099954,6,So11111111111111111111111111111111111111112,1140339138,9,99.04,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5xsRR2E2ex23zHDiMvtnJRG4mGQUYNUyiqHHRhSNiiAqZ7vpGig4qaoHjcQ1FhmhvsEGwuG9Xnd3zTRQE2rUzLLQ,1773248746,2026-03-11T17:05:46.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,999999999,9,4ZRtmgx42pnnuqGYf6noxqrWwVPBPDf56smaR6Fq5Wos,22933556817870,6,86.53,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
2LMgnzzjhuBT1ZV9mrAa9RFZETYPGHGfuee8Q3saxjeeUbihnHaZCgwGsNhK4UP53ZrergzDCqyGyZkwKyymFbnb,1773248698,2026-03-11T17:04:58.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,59zpWPB8ioTEvq2oKzj7sXrSc8xTWYaMvjARamzQpump,56381055154647,6,172.9,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2Hq5jKwwHQwu4kwSMc3o48TnCJQN4spgcWYBjxAFqLQGZfZc2Hudt4tmiqXbvsKqRbTQFBPBfEWkTP3ZcyPCPUyp,1773247937,2026-03-11T16:52:17.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,2AQP5hQeBz4zUEQg452NpgjiatRkaLJ8nAasDQGkpump,29359344289164,6,So11111111111111111111111111111111111111112,1325605611,9,114.64,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8||,1.0,1.0
3ade4yQBufCwAgLVSs5K8M7V5tFE7chiW2Ytz51cDd5EaJ7xQq93e9RtRNTXretyQGs5qTdFVjEynKSqz5dEM8hG,1773247603,2026-03-11T16:46:43.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1000000000,9,2AQP5hQeBz4zUEQg452NpgjiatRkaLJ8nAasDQGkpump,29359344289164,6,86.38,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8||,1.0,1.0
4pGG4cJt1i3iyoP93vDCy9CM42qoKxA93F3vEtqw5b8ULmpDDf8s3CLk845ErRTgLWRiaNzxvewC7W8CPgmGuLgv,1773246432,2026-03-11T16:27:12.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,HxKZT4UmnvnNHBndLqkxeC1nah2avkazs8HgCWS2pump,4563652343681,6,So11111111111111111111111111111111111111112,987940073,9,84.84,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
4n7R5N4g9LcytHWEC7LTHrwjJaaGEkpZXT9GqVT3U3wihzYknaYogrVsN4WW2J6fBBpTdP583zZ86CJDuvTqzLut,1773246383,2026-03-11T16:26:23.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,JDad1iKG2DV4P13qvMc82masXMuvNKeY1k8Zy9K9pump,31069149703568,6,So11111111111111111111111111111111111111112,1033421172,9,88.62,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
5xPL6VAiNTUH3uhFfyW9jVsEWPWaExFD3Qnu5gQB2pDgYc8xH31B7mX6rNcKrde5P5CovVaZR8qjKw9ExE5Y152C,1773245833,2026-03-11T16:17:13.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,4cjmXiM4Mg7F5Q5mXJF4Xn9y36wY9xLHK5nzcN4qpump,50045990564817,6,So11111111111111111111111111111111111111112,2000780479,9,171.7,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
245rpZh8dtQN5WLky4fXUFADp15RYdFhm6DcjL4pdnhWNFnLC9E5Jj828VXNpKyBMK6gto9SUvnjZNB7bSGxWB1B,1773245781,2026-03-11T16:16:21.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,2zdJEWj1AWLUAAiSkc9LbpY1q4GQu5t1CZme3qFnpump,13798790460293,6,So11111111111111111111111111111111111111112,1093927890,9,93.88,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
DHanNjb6ei43pMVHLUjC6HWNjqpYywseChyFdR8vJGWDpyBH1gMnxyi6o78ki17r8Awm8f4pzMr7dQztbL275ot,1773244357,2026-03-11T15:52:37.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,95ttHUwR2ticBeVxVPmivibUFxzXkSgKD7tHovCpump,40838432291086,6,So11111111111111111111111111111111111111112,974439839,9,82.95,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
5f3HWptMer2WPqTV5L9qWVqHym2bE58nYtBCCs94P3iPtt5BQMHZBwrieAwSw1E3G8D8E7fy4vUAUW81ahYyzxEB,1773244331,2026-03-11T15:52:11.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,Ghn36HTBwocaZ18YXzaPU7yDLH1NRGXYZXJ2kGCNpump,10553943099953,6,So11111111111111111111111111111111111111112,1200699338,9,102.22,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
4C7qv7YFymiWDLZAQu5vzHTbGpgekUGLUUuLqNkb4Dowu6RnUHeRCg9qaXvZou9teDFvuNQHD43KuMdZvVsrgcF6,1773243150,2026-03-11T15:32:30.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1000000000,9,JDad1iKG2DV4P13qvMc82masXMuvNKeY1k8Zy9K9pump,31069149703568,6,85.42,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
5L15uRv1erYe7y2Vk37XkNxvWG46665PU2ZCUPiTnopBkTwnoG5veL5KBYF9EroLpBzdQSpoEeY6vTmTgXc3GgrU,1773243027,2026-03-11T15:30:27.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,JDad1iKG2DV4P13qvMc82masXMuvNKeY1k8Zy9K9pump,31594763062662,6,So11111111111111111111111111111111111111111,1159692027,9,99.73,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
4vEn1P5tFyDcqvKh4pcNrP5w53MWfPsxtpGyCRhQtjSZGDWQ2pTiuysbrWwaUWs1UexSSNx2sTnppUDdobXZm6hd,1773242855,2026-03-11T15:27:35.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1000000000,9,JDad1iKG2DV4P13qvMc82masXMuvNKeY1k8Zy9K9pump,31594763062662,6,85.99,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
3a1TrHiT2diU8UNpwWdJW4QbYpgP4XcxbdtXLQcpXuVF9EvGT8yCNmtWFapi7RKxpUEHXykmw4x8UWS9xnLe6zKy,1773242665,2026-03-11T15:24:25.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,4cjmXiM4Mg7F5Q5mXJF4Xn9y36wY9xLHK5nzcN4qpump,50045990564817,6,171.69,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
5SpkdrLBNXbYMK2nGbVTRLZge9HBX4L9tK54iZ1QrhWQshgpGfV83diEA8zfnrycekxPCdzXH5qYm3QN86ftwJ3H,1773242531,2026-03-11T15:22:11.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,2yZLqhzodQaEUGhFMbFyDvXkyjQMLtY7YZEi98pMcySo,61331095202587,6,So11111111111111111111111111111111111111112,4169208573,9,358.24,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
5zrby3oPAaxcwRsCZVg5hG3PP8gyc6js1wjYCE9poKZqymPQfX1WniwvXeKH8HsPs2P6DGua2rxY9iWkUFWpGPC6,1773242484,2026-03-11T15:21:24.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,2zdJEWj1AWLUAAiSkc9LbpY1q4GQu5t1CZme3qFnpump,13798790460293,6,So11111111111111111111111111111111111111111,1100919784,9,94.4,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
2YXshoAy7iUQSctbgGjL8cWZg9FgAXhLdaqkcJEAxYAKawY5pxLd1NSBEazmDD1ZVkemaP6NjyUqYibidmkHTqdp,1773242466,2026-03-11T15:21:06.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,2yZLqhzodQaEUGhFMbFyDvXkyjQMLtY7YZEi98pMcySo,61331095202587,6,171.33,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
3nK8estg1HWy2WEbXzWE2mYZrtdYaQeXyvZjqkdvL1xZDagMUvsStw4xSbZdkGkR6EBWSHEM7mR5LJ6Hp2GBLoSn,1773242341,2026-03-11T15:19:01.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1992279407,9,Ghn36HTBwocaZ18YXzaPU7yDLH1NRGXYZXJ2kGCNpump,21107886199907,6,170.82,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
iGXCZbrD9cG4yHHyeLfoaDh7RYoUh6H1GBiXBXCKkFrcywLk2YPYtnahX486K5WN7Rf1q6GWyfdBLYWqYUzZjc2,1773242334,2026-03-11T15:18:54.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,HxKZT4UmnvnNHBndLqkxeC1nah2avkazs8HgCWS2pump,9127304687362,6,171.33,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
2YZBmBzCb9553UuG9CnvhAxwG3FE3fJrucTvYnowcnFPsFRTHncfabd8ifjZMYHFbyf9Fu8F9QfPcSSD1vxyimFb,1773242274,2026-03-11T15:17:54.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,1999999999,9,2zdJEWj1AWLUAAiSkc9LbpY1q4GQu5t1CZme3qFnpump,27597580920586,6,171.49,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
4fHdE159h9eGNbaQoBm3Ciz7oHRKRkUgPjoaKrD3GNnRhwJyMAd9XFcZhaMeHVwHgk3iwG3nbrrmMsxAnRpeQZ8d,1773242243,2026-03-11T15:17:23.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,6R45Gj8iYb2umvHxr41qoYZn8zrt3wTkj24H6rBEHzGM,19882144851724,6,So11111111111111111111111111111111111111112,2764787993,9,237.06,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
4Lk4pDoAMnzmNFV2kCKwdvjWFzeyAD5itxs5KHKMkrgsMzmgE95615VhrxUbXn2jRQwZrxe9atsynGWnV6io4Gau,1773242234,2026-03-11T15:17:14.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,1998200000,9,6R45Gj8iYb2umvHxr41qoYZn8zrt3wTkj24H6rBEHzGM,19882144851724,6,171.33,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
465B4zgbMfQ4dhaQCM8XutixEuNydoHbGgmYsWvCwuuY9CEkJPcxrzVbxQqB8v6k9y5UZBMbYsmoL3EeP6YqStZQ,1773237779,2026-03-11T14:02:59.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999000000,9,7WAFfQAEaB4Gpp4xRvbjHmS6mLPSdJjtTB3NTiLdpump,33799237160338,6,85.89,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
3fbNcZcWSYAFC3LxzCnuZ3f3vDMhEbjG5KN3XX8tisFu2uULLpD2XCRFTBQuvgEESEBaF95KHB3bDFRfhUph9nNR,1773237577,2026-03-11T13:59:37.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,EYNVxE7exBH6Amij3kXh6K2Nxkuwk4YX6G4kW2o5pump,27083377833608,6,So11111111111111111111111111111111111111111,2013337898,9,172.55,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
3KnCMKN9WJa9AobGyswL9FcCC1FLFzyvMAiHuxyBHHiephab5wT6C3tjMpVnj9pmVRogw5zDu41qSm1PfNQ4XqSR,1773237468,2026-03-11T13:57:48.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,FGv4K1B41E7fvsVuQrbkumgweRB5YtRNpw9e7FZmdvMK,40370245911727,6,So11111111111111111111111111111111111111112,1211672104,9,103.85,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
4sAZpBh4VnpQoGLctga5njT8tgyDoxwev4zQH51EbgeSq7Sx7dU2bYZdmrAH7cSa7tYCoQybaGQFx7jiLTUqfwxd,1773237462,2026-03-11T13:57:42.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111111,997037037,9,EYNVxE7exBH6Amij3kXh6K2Nxkuwk4YX6G4kW2o5pump,27083377833608,6,85.45,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb,GMgnVFR8Jb39LoXsEVzb3DvBy3ywCmdmJquHUy1Lrkqb||6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.0,1.0
bVtk9ZjZitVNaSstUyxiTqhUtKiWK53eNMZo2BPCet9QJDvb5yDyGsb5r5kHBP1wHczA9V8Pe7JDrKK8dpFN486,1773237376,2026-03-11T13:56:16.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,BFGvebKqGGCWm99dzz7tfTM3dPMY3qTfBrSaTuBqpump,23340381404226,6,So11111111111111111111111111111111111111112,1002235007,9,85.9,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4||pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,1.0,1.0
2MiZ28WHcFuQEMdC8Qgdcj8E3xqdq6LrDyH8ZVsQXQgYPKPz47HcyBkwJkVwbEDLoAXMmKQq8Kfo6rKqD2qVeqsh,1773237364,2026-03-11T13:56:04.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,FGv4K1B41E7fvsVuQrbkumgweRB5YtRNpw9e7FZmdvMK,40370245911727,6,85.63,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
22NTiYqPGxpJeB198s4ijTDphHsdnX2tAMeyY1yiW5ySuhTHn3BLGUUYAVWtkYeVkeQZRrHnz1drmjvN3Y3cHxos,1773237232,2026-03-11T13:53:52.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,199820000,9,BFGvebKqGGCWm99dzz7tfTM3dPMY3qTfBrSaTuBqpump,4515964885166,6,17.18,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
3nBsm9sGJkoP1BxMrkXFCmNj2y1dH1XjftugNxXbcWzhCW5hNtWyVHecJJaaNZEUoL9aFmah5QfrnSgCsZdkwtKd,1773237156,2026-03-11T13:52:36.000Z,ACTIVITY_TOKEN_SWAP,DGma4Uxm9JS6yLNdgYaxsZhwk2nxrRGMfMt5buXbiFCm,So11111111111111111111111111111111111111112,999100000,9,BFGvebKqGGCWm99dzz7tfTM3dPMY3qTfBrSaTuBqpump,18824416519060,6,85.9,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA||,1.0,1.0
